time,lat,lon
2022-08-24T21:00:45Z,42.2619165,-70.89244316666667
2022-08-24T21:00:46Z,42.26191516666667,-70.89244416666666
2022-08-24T21:00:47Z,42.261913166666666,-70.89244366666667
2022-08-24T21:00:48Z,42.261911166666664,-70.892444
2022-08-24T21:00:49Z,42.261911166666664,-70.89244483333333
2022-08-24T21:00:50Z,42.26191033333333,-70.89244733333334
2022-08-24T21:00:51Z,42.26191016666667,-70.89244883333332
2022-08-24T21:00:52Z,42.261910666666665,-70.89244983333334
2022-08-24T21:00:53Z,42.26190933333333,-70.89244916666667
2022-08-24T21:00:54Z,42.26191133333332,-70.89244866666668
2022-08-24T21:00:55Z,42.26191166666666,-70.89244983333334
2022-08-24T21:00:56Z,42.26191283333334,-70.89244766666667
2022-08-24T21:00:57Z,42.2619145,-70.89244499999998
2022-08-24T21:00:58Z,42.261913,-70.89244566666665
2022-08-24T21:00:59Z,42.261913166666666,-70.89244633333335
2022-08-24T21:01:00Z,42.261913500000006,-70.89244666666667
2022-08-24T21:01:01Z,42.261915,-70.89244533333333
2022-08-24T21:01:02Z,42.261916666666664,-70.89244166666666
2022-08-24T21:01:03Z,42.26191766666666,-70.89244033333334
2022-08-24T21:01:04Z,42.26192,-70.8924405
2022-08-24T21:01:05Z,42.26192249999999,-70.89244283333332
2022-08-24T21:01:06Z,42.26192266666666,-70.89244266666668
2022-08-24T21:01:07Z,42.261920833333335,-70.89244366666667
2022-08-24T21:01:08Z,42.261919500000005,-70.89244216666667
2022-08-24T21:01:09Z,42.261917999999994,-70.89244333333333
2022-08-24T21:01:10Z,42.261916166666666,-70.89244466666666
2022-08-24T21:01:11Z,42.26191683333333,-70.89244483333333
2022-08-24T21:01:12Z,42.26191716666667,-70.89244733333334
2022-08-24T21:01:13Z,42.261916666666664,-70.89244583333335
2022-08-24T21:01:14Z,42.261917999999994,-70.89244583333335
2022-08-24T21:01:15Z,42.26191716666667,-70.89244633333335
2022-08-24T21:01:16Z,42.261918166666675,-70.89244616666667
2022-08-24T21:01:17Z,42.261916666666664,-70.89244466666666
2022-08-24T21:01:18Z,42.26191633333333,-70.89244416666666
2022-08-24T21:01:19Z,42.261917,-70.89244533333333
2022-08-24T21:01:20Z,42.26191683333333,-70.8924455
2022-08-24T21:01:21Z,42.261916666666664,-70.89244566666665
2022-08-24T21:01:22Z,42.261915333333334,-70.89244566666665
2022-08-24T21:01:23Z,42.261914833333336,-70.89244616666667
2022-08-24T21:01:25Z,42.261913166666666,-70.8924445
2022-08-24T21:01:26Z,42.261913666666665,-70.892446
2022-08-24T21:01:27Z,42.26191433333333,-70.89244833333333
2022-08-24T21:01:28Z,42.261914833333336,-70.892449
2022-08-24T21:01:29Z,42.26191566666666,-70.89244766666667
2022-08-24T21:01:30Z,42.2619145,-70.892449
2022-08-24T21:01:31Z,42.26191599999999,-70.89244816666667
2022-08-24T21:01:32Z,42.26191633333333,-70.8924505
2022-08-24T21:01:33Z,42.261917999999994,-70.892452
2022-08-24T21:01:34Z,42.26191833333334,-70.89245266666667
2022-08-24T21:01:35Z,42.26192,-70.89245116666666
2022-08-24T21:01:36Z,42.26191933333333,-70.89244966666666
2022-08-24T21:01:37Z,42.26191850000001,-70.89244916666667
2022-08-24T21:01:38Z,42.261917999999994,-70.892448
2022-08-24T21:01:39Z,42.2619175,-70.89244666666667
2022-08-24T21:01:40Z,42.26191850000001,-70.89244366666667
2022-08-24T21:01:41Z,42.26192050000001,-70.892442
2022-08-24T21:01:42Z,42.26192016666668,-70.89244416666666
2022-08-24T21:01:43Z,42.26192016666668,-70.892443
2022-08-24T21:01:44Z,42.261921,-70.89244133333334
2022-08-24T21:01:45Z,42.261923,-70.89243866666666
2022-08-24T21:01:46Z,42.26192283333334,-70.89243916666668
2022-08-24T21:01:47Z,42.26192116666667,-70.89243916666668
2022-08-24T21:01:48Z,42.261920833333335,-70.89244033333334
2022-08-24T21:01:49Z,42.26192183333334,-70.89244416666666
2022-08-24T21:01:50Z,42.26192316666666,-70.892446
2022-08-24T21:01:51Z,42.261922,-70.89244700000002
